idx,context_idx,0
46048.0,10.0,fake
46049.0,0.0,fake
46049.0,1.0,fake
46049.0,2.0,fake
46049.0,3.0,real
46049.0,4.0,fake
46049.0,5.0,fake
46049.0,6.0,fake
46049.0,7.0,fake
46049.0,8.0,fake
46049.0,9.0,real
46050.0,0.0,fake
46050.0,1.0,fake
46050.0,2.0,fake
46050.0,3.0,fake
46050.0,4.0,fake
46050.0,5.0,fake
46050.0,6.0,fake
46050.0,7.0,fake
46050.0,8.0,fake
46050.0,9.0,fake
46050.0,10.0,fake
46050.0,11.0,fake
46050.0,12.0,fake
46050.0,13.0,fake
46050.0,14.0,fake
46050.0,15.0,fake
46050.0,16.0,fake
46050.0,17.0,real
46050.0,18.0,real
46050.0,19.0,fake
46050.0,20.0,real
46050.0,21.0,real
46050.0,22.0,fake
46050.0,23.0,fake
46050.0,24.0,fake
46050.0,25.0,fake
46050.0,26.0,fake
46050.0,27.0,fake
46050.0,28.0,real
46050.0,29.0,fake
46050.0,30.0,fake
46050.0,31.0,fake
46050.0,32.0,fake
46050.0,33.0,fake
46050.0,34.0,fake
46050.0,35.0,real
46050.0,36.0,fake
46050.0,37.0,fake
46050.0,38.0,fake
46050.0,39.0,real
46050.0,40.0,fake
46050.0,41.0,fake
46050.0,42.0,fake
46050.0,43.0,fake
46050.0,44.0,fake
46050.0,45.0,fake
46051.0,0.0,fake
46051.0,1.0,real
46051.0,2.0,fake
46051.0,3.0,fake
46051.0,4.0,real
46051.0,5.0,fake
46051.0,6.0,fake
46051.0,7.0,fake
46051.0,8.0,fake
46051.0,9.0,fake
46051.0,10.0,real
46051.0,11.0,real
46051.0,12.0,fake
46051.0,13.0,fake
46051.0,14.0,real
46051.0,15.0,real
46051.0,16.0,fake
46051.0,17.0,real
46051.0,18.0,fake
46051.0,19.0,fake
46051.0,20.0,fake
46051.0,21.0,fake
46051.0,22.0,fake
46051.0,23.0,fake
46051.0,24.0,real
46051.0,25.0,real
46051.0,26.0,real
46051.0,27.0,real
46051.0,28.0,fake
46051.0,29.0,fake
46051.0,30.0,fake
46051.0,31.0,fake
46051.0,32.0,fake
46051.0,33.0,fake
46051.0,34.0,fake
46051.0,35.0,fake
46051.0,36.0,real
46051.0,37.0,fake
46051.0,38.0,fake
46051.0,39.0,fake
46051.0,40.0,real
46051.0,41.0,fake
46051.0,42.0,fake
46051.0,43.0,real
46051.0,44.0,fake
46051.0,45.0,fake
46051.0,46.0,fake
46051.0,47.0,fake
46051.0,48.0,real
46051.0,49.0,fake
46051.0,50.0,fake
46051.0,51.0,fake
46051.0,52.0,fake
46051.0,53.0,fake
46051.0,54.0,real
46051.0,55.0,fake
46051.0,56.0,fake
46051.0,57.0,fake
46051.0,58.0,fake
46051.0,59.0,fake
46051.0,60.0,fake
46051.0,61.0,fake
46051.0,62.0,real
46051.0,63.0,fake
46052.0,0.0,fake
46052.0,1.0,fake
46052.0,2.0,real
46052.0,3.0,fake
46052.0,4.0,fake
46052.0,5.0,fake
46052.0,6.0,real
46052.0,7.0,fake
46052.0,8.0,fake
46053.0,0.0,fake
46053.0,1.0,fake
46053.0,2.0,fake
46053.0,3.0,fake
46053.0,4.0,fake
46053.0,5.0,fake
46053.0,6.0,real
46054.0,0.0,fake
46054.0,1.0,fake
46054.0,2.0,fake
46054.0,3.0,real
46054.0,4.0,fake
46054.0,5.0,fake
46054.0,6.0,fake
46054.0,7.0,real
46054.0,8.0,fake
46054.0,9.0,fake
46054.0,10.0,fake
46054.0,11.0,real
46054.0,12.0,real
46054.0,13.0,fake
46054.0,14.0,fake
46054.0,15.0,real
46054.0,16.0,fake
46054.0,17.0,fake
46054.0,18.0,fake
46054.0,19.0,fake
46054.0,20.0,fake
46054.0,21.0,fake
46054.0,22.0,fake
46054.0,23.0,real
46054.0,24.0,fake
46054.0,25.0,real
46054.0,26.0,fake
46054.0,27.0,fake
46054.0,28.0,fake
46054.0,29.0,fake
46054.0,30.0,fake
46054.0,31.0,fake
46054.0,32.0,fake
46054.0,33.0,fake
46054.0,34.0,fake
46055.0,0.0,real
46055.0,1.0,real
46055.0,2.0,fake
46055.0,3.0,fake
46055.0,4.0,fake
46056.0,0.0,fake
46056.0,1.0,fake
46056.0,2.0,fake
46056.0,3.0,fake
46056.0,4.0,fake
46056.0,5.0,fake
46056.0,6.0,fake
46056.0,7.0,fake
46056.0,8.0,fake
46056.0,9.0,fake
46056.0,10.0,fake
46056.0,11.0,fake
46056.0,12.0,real
46056.0,13.0,fake
46056.0,14.0,real
46056.0,15.0,fake
46056.0,16.0,real
46056.0,17.0,fake
46056.0,18.0,fake
46056.0,19.0,fake
46056.0,20.0,fake
46056.0,21.0,fake
46056.0,22.0,real
46056.0,23.0,real
46056.0,24.0,fake
46056.0,25.0,fake
46056.0,26.0,real
46056.0,27.0,fake
46056.0,28.0,fake
46056.0,29.0,real
46056.0,30.0,fake
46056.0,31.0,fake
46056.0,32.0,fake
46056.0,33.0,fake
46056.0,34.0,fake
46056.0,35.0,fake
46056.0,36.0,fake
46056.0,37.0,fake
46056.0,38.0,real
46056.0,39.0,real
46056.0,40.0,fake
46056.0,41.0,fake
46056.0,42.0,fake
46056.0,43.0,fake
46056.0,44.0,fake
46056.0,45.0,fake
46056.0,46.0,fake
46056.0,47.0,fake
46056.0,48.0,fake
46056.0,49.0,real
46056.0,50.0,fake
46056.0,51.0,fake
46056.0,52.0,fake
46056.0,53.0,fake
46056.0,54.0,fake
46056.0,55.0,fake
46056.0,56.0,real
46056.0,57.0,real
46056.0,58.0,fake
46056.0,59.0,fake
46056.0,60.0,fake
46056.0,61.0,fake
46056.0,62.0,fake
46056.0,63.0,fake
46056.0,64.0,fake
46056.0,65.0,fake
46056.0,66.0,fake
46056.0,67.0,fake
46056.0,68.0,real
46056.0,69.0,fake
46056.0,70.0,real
46056.0,71.0,real
46056.0,72.0,fake
46056.0,73.0,real
46056.0,74.0,fake
46056.0,75.0,fake
46056.0,76.0,fake
46056.0,77.0,fake
46056.0,78.0,fake
46056.0,79.0,fake
46056.0,80.0,fake
46056.0,81.0,fake
46056.0,82.0,fake
46056.0,83.0,fake
46056.0,84.0,fake
46056.0,85.0,fake
46056.0,86.0,fake
46056.0,87.0,real
46056.0,88.0,real
46056.0,89.0,fake
46056.0,90.0,fake
46056.0,91.0,fake
46056.0,92.0,fake
46056.0,93.0,fake
46056.0,94.0,fake
46056.0,95.0,fake
46056.0,96.0,fake
46057.0,0.0,real
46057.0,1.0,fake
46057.0,2.0,fake
46057.0,3.0,real
46057.0,4.0,fake
46057.0,5.0,fake
46057.0,6.0,fake
46057.0,7.0,fake
46057.0,8.0,fake
46058.0,0.0,fake
46058.0,1.0,real
46058.0,2.0,fake
46058.0,3.0,fake
46058.0,4.0,fake
46058.0,5.0,fake
46058.0,6.0,fake
46058.0,7.0,fake
46058.0,8.0,fake
46058.0,9.0,fake
46058.0,10.0,fake
46058.0,11.0,fake
46058.0,12.0,fake
46058.0,13.0,real
46058.0,14.0,fake
46058.0,15.0,fake
46058.0,16.0,fake
46058.0,17.0,fake
46058.0,18.0,real
46058.0,19.0,fake
46059.0,0.0,fake
46059.0,1.0,real
46059.0,2.0,real
46059.0,3.0,real
46059.0,4.0,fake
46059.0,5.0,fake
46059.0,6.0,real
46059.0,7.0,fake
46059.0,8.0,fake
46059.0,9.0,fake
46059.0,10.0,fake
46059.0,11.0,fake
46059.0,12.0,fake
46059.0,13.0,fake
46059.0,14.0,fake
46059.0,15.0,fake
46059.0,16.0,fake
46059.0,17.0,fake
46059.0,18.0,fake
46059.0,19.0,fake
46059.0,20.0,fake
46059.0,21.0,fake
46059.0,22.0,fake
46059.0,23.0,real
46059.0,24.0,fake
46059.0,25.0,fake
46059.0,26.0,fake
46059.0,27.0,real
46059.0,28.0,fake
46059.0,29.0,fake
46059.0,30.0,fake
46059.0,31.0,real
46059.0,32.0,fake
46059.0,33.0,fake
46059.0,34.0,real
46059.0,35.0,real
46059.0,36.0,fake
46059.0,37.0,fake
46059.0,38.0,fake
46059.0,39.0,real
46059.0,40.0,fake
46059.0,41.0,fake
46059.0,42.0,fake
46059.0,43.0,fake
46059.0,44.0,fake
46059.0,45.0,fake
46059.0,46.0,fake
46059.0,47.0,fake
46059.0,48.0,real
46059.0,49.0,fake
46059.0,50.0,fake
46059.0,51.0,fake
46059.0,52.0,fake
46059.0,53.0,fake
46059.0,54.0,real
46059.0,55.0,fake
46059.0,56.0,fake
46059.0,57.0,fake
46059.0,58.0,fake
46059.0,59.0,fake
46059.0,60.0,fake
46059.0,61.0,real
46059.0,62.0,fake
46059.0,63.0,fake
46059.0,64.0,fake
46059.0,65.0,fake
46059.0,66.0,fake
46059.0,67.0,fake
46059.0,68.0,fake
46059.0,69.0,fake
46059.0,70.0,real
46059.0,71.0,fake
46059.0,72.0,real
46059.0,73.0,fake
46059.0,74.0,fake
46059.0,75.0,fake
46059.0,76.0,fake
46059.0,77.0,fake
46059.0,78.0,fake
46059.0,79.0,fake
46059.0,80.0,real
46059.0,81.0,fake
46059.0,82.0,real
46059.0,83.0,fake
46059.0,84.0,real
46059.0,85.0,fake
46059.0,86.0,fake
46059.0,87.0,fake
46059.0,88.0,fake
46059.0,89.0,fake
46059.0,90.0,fake
46059.0,91.0,fake
46059.0,92.0,fake
46059.0,93.0,fake
46059.0,94.0,real
46059.0,95.0,fake
46059.0,96.0,fake
46059.0,97.0,fake
46059.0,98.0,fake
46059.0,99.0,fake
46059.0,100.0,fake
46059.0,101.0,fake
46059.0,102.0,fake
46059.0,103.0,real
46059.0,104.0,fake
46059.0,105.0,fake
46059.0,106.0,fake
46059.0,107.0,fake
46059.0,108.0,fake
46059.0,109.0,fake
46059.0,110.0,real
46059.0,111.0,fake
46059.0,112.0,fake
46059.0,113.0,fake
46059.0,114.0,fake
46059.0,115.0,fake
46059.0,116.0,fake
46059.0,117.0,fake
46059.0,118.0,fake
46059.0,119.0,fake
46059.0,120.0,fake
46059.0,121.0,fake
46059.0,122.0,fake
46059.0,123.0,real
46059.0,124.0,real
46059.0,125.0,fake
46059.0,126.0,fake
46059.0,127.0,fake
46059.0,128.0,fake
46059.0,129.0,fake
46059.0,130.0,fake
46059.0,131.0,fake
46059.0,132.0,fake
46059.0,133.0,fake
46059.0,134.0,fake
46059.0,135.0,fake
46059.0,136.0,real
46059.0,137.0,fake
46059.0,138.0,real
46059.0,139.0,fake
46059.0,140.0,fake
46059.0,141.0,fake
46059.0,142.0,fake
46059.0,143.0,fake
46059.0,144.0,fake
46059.0,145.0,real
46059.0,146.0,fake
46059.0,147.0,fake
46059.0,148.0,fake
46059.0,149.0,fake
46059.0,150.0,fake
46059.0,151.0,real
46059.0,152.0,fake
46059.0,153.0,fake
46059.0,154.0,fake
46059.0,155.0,fake
46059.0,156.0,fake
46059.0,157.0,fake
46059.0,158.0,fake
46059.0,159.0,fake
46059.0,160.0,fake
46059.0,161.0,fake
46059.0,162.0,fake
46059.0,163.0,fake
46059.0,164.0,fake
46059.0,165.0,fake
46059.0,166.0,real
46059.0,167.0,fake
46059.0,168.0,fake
46059.0,169.0,real
46059.0,170.0,real
46059.0,171.0,fake
46059.0,172.0,real
46059.0,173.0,fake
46059.0,174.0,fake
46059.0,175.0,fake
46059.0,176.0,fake
46059.0,177.0,fake
46059.0,178.0,fake
46059.0,179.0,fake
46059.0,180.0,fake
46059.0,181.0,fake
46059.0,182.0,fake
46059.0,183.0,fake
46059.0,184.0,fake
46059.0,185.0,fake
46059.0,186.0,fake
46059.0,187.0,fake
46059.0,188.0,fake
46059.0,189.0,fake
46059.0,190.0,fake
46059.0,191.0,real
46059.0,192.0,fake
46059.0,193.0,fake
46059.0,194.0,fake
46059.0,195.0,real
46059.0,196.0,fake
46059.0,197.0,fake
46059.0,198.0,real
46059.0,199.0,real
46059.0,200.0,fake
46059.0,201.0,real
46059.0,202.0,fake
46059.0,203.0,fake
46059.0,204.0,fake
46059.0,205.0,fake
46059.0,206.0,real
46059.0,207.0,fake
46059.0,208.0,real
46059.0,209.0,fake
46059.0,210.0,fake
46059.0,211.0,real
46059.0,212.0,fake
46060.0,0.0,fake
46060.0,1.0,fake
46060.0,2.0,fake
46060.0,3.0,fake
46060.0,4.0,fake
46060.0,5.0,fake
46060.0,6.0,fake
46060.0,7.0,fake
46060.0,8.0,fake
46060.0,9.0,real
46060.0,10.0,fake
46060.0,11.0,fake
46060.0,12.0,fake
46060.0,13.0,fake
46060.0,14.0,fake
46060.0,15.0,fake
46060.0,16.0,fake
46060.0,17.0,fake
46060.0,18.0,fake
46060.0,19.0,fake
46060.0,20.0,fake
46060.0,21.0,fake
46060.0,22.0,fake
46060.0,23.0,fake
46060.0,24.0,fake
46060.0,25.0,fake
46060.0,26.0,real
46060.0,27.0,fake
46060.0,28.0,real
46060.0,29.0,fake
46060.0,30.0,fake
46060.0,31.0,fake
46060.0,32.0,fake
46060.0,33.0,fake
46060.0,34.0,fake
46060.0,35.0,fake
46060.0,36.0,real
46061.0,0.0,fake
46061.0,1.0,fake
46061.0,2.0,fake
46061.0,3.0,fake
46061.0,4.0,fake
46061.0,5.0,fake
46061.0,6.0,real
46061.0,7.0,fake
46061.0,8.0,fake
46061.0,9.0,real
46061.0,10.0,fake
46061.0,11.0,real
46061.0,12.0,fake
46061.0,13.0,fake
46061.0,14.0,real
46061.0,15.0,fake
46061.0,16.0,fake
46061.0,17.0,fake
46061.0,18.0,real
46061.0,19.0,real
46061.0,20.0,fake
46061.0,21.0,fake
46061.0,22.0,fake
46061.0,23.0,fake
46061.0,24.0,fake
46061.0,25.0,real
46061.0,26.0,real
46061.0,27.0,fake
46061.0,28.0,fake
46061.0,29.0,fake
46061.0,30.0,fake
46061.0,31.0,real
46061.0,32.0,fake
46061.0,33.0,real
46061.0,34.0,fake
46061.0,35.0,fake
46061.0,36.0,fake
46061.0,37.0,fake
46061.0,38.0,fake
46061.0,39.0,fake
46061.0,40.0,fake
46061.0,41.0,fake
46061.0,42.0,fake
46061.0,43.0,fake
46061.0,44.0,fake
46061.0,45.0,fake
46061.0,46.0,fake
46061.0,47.0,fake
46061.0,48.0,fake
46061.0,49.0,fake
46061.0,50.0,fake
46061.0,51.0,fake
46061.0,52.0,fake
46061.0,53.0,fake
46061.0,54.0,fake
46061.0,55.0,fake
46061.0,56.0,real
46061.0,57.0,fake
46061.0,58.0,fake
46061.0,59.0,fake
46061.0,60.0,fake
46061.0,61.0,real
46061.0,62.0,fake
46061.0,63.0,fake
46061.0,64.0,fake
46061.0,65.0,real
46061.0,66.0,fake
46061.0,67.0,fake
46061.0,68.0,fake
46061.0,69.0,fake
46061.0,70.0,fake
46061.0,71.0,fake
46061.0,72.0,fake
46061.0,73.0,fake
46061.0,74.0,fake
46061.0,75.0,fake
46061.0,76.0,real
46061.0,77.0,fake
46061.0,78.0,fake
46061.0,79.0,fake
46061.0,80.0,fake
46062.0,0.0,real
46062.0,1.0,fake
46062.0,2.0,fake
46062.0,3.0,fake
46062.0,4.0,fake
46062.0,5.0,fake
46062.0,6.0,fake
46062.0,7.0,fake
46062.0,8.0,fake
46062.0,9.0,fake
46062.0,10.0,fake
46062.0,11.0,fake
46062.0,12.0,real
46062.0,13.0,real
46062.0,14.0,fake
46062.0,15.0,fake
46063.0,0.0,fake
46063.0,1.0,real
46063.0,2.0,fake
46063.0,3.0,fake
46063.0,4.0,fake
46063.0,5.0,fake
46063.0,6.0,fake
46063.0,7.0,fake
46063.0,8.0,fake
46063.0,9.0,fake
46063.0,10.0,fake
46063.0,11.0,fake
46063.0,12.0,fake
46063.0,13.0,fake
46063.0,14.0,real
46063.0,15.0,fake
46063.0,16.0,fake
46063.0,17.0,fake
46063.0,18.0,fake
46063.0,19.0,fake
46063.0,20.0,fake
46063.0,21.0,real
46063.0,22.0,fake
46063.0,23.0,fake
46063.0,24.0,fake
46063.0,25.0,fake
46063.0,26.0,fake
46063.0,27.0,fake
46063.0,28.0,fake
46063.0,29.0,fake
46063.0,30.0,fake
46063.0,31.0,fake
46063.0,32.0,fake
46063.0,33.0,fake
46063.0,34.0,fake
46063.0,35.0,fake
46063.0,36.0,fake
46063.0,37.0,fake
46063.0,38.0,fake
46063.0,39.0,fake
46063.0,40.0,fake
46063.0,41.0,fake
46063.0,42.0,fake
46063.0,43.0,fake
46063.0,44.0,fake
46063.0,45.0,fake
46064.0,0.0,fake
46064.0,1.0,real
46064.0,2.0,fake
46064.0,3.0,fake
46064.0,4.0,real
46064.0,5.0,fake
46064.0,6.0,fake
46064.0,7.0,real
46065.0,0.0,fake
46065.0,1.0,fake
46065.0,2.0,fake
46065.0,3.0,fake
46065.0,4.0,fake
46065.0,5.0,fake
46065.0,6.0,fake
46065.0,7.0,fake
46065.0,8.0,fake
46065.0,9.0,fake
46065.0,10.0,fake
46065.0,11.0,fake
46065.0,12.0,fake
46065.0,13.0,fake
46065.0,14.0,fake
46065.0,15.0,fake
46065.0,16.0,fake
46065.0,17.0,fake
46065.0,18.0,fake
46065.0,19.0,fake
46066.0,0.0,fake
46066.0,1.0,fake
46066.0,2.0,fake
46066.0,3.0,fake
46066.0,4.0,real
46066.0,5.0,fake
46066.0,6.0,fake
46066.0,7.0,fake
46066.0,8.0,fake
46066.0,9.0,fake
46066.0,10.0,fake
46066.0,11.0,fake
46066.0,12.0,fake
46066.0,13.0,fake
46066.0,14.0,fake
46066.0,15.0,fake
46066.0,16.0,fake
46066.0,17.0,fake
46066.0,18.0,fake
46066.0,19.0,fake
46066.0,20.0,fake
46066.0,21.0,fake
46066.0,22.0,fake
46066.0,23.0,fake
46066.0,24.0,fake
46066.0,25.0,fake
46066.0,26.0,fake
46066.0,27.0,fake
46066.0,28.0,fake
46066.0,29.0,fake
46066.0,30.0,fake
46066.0,31.0,fake
46066.0,32.0,fake
46066.0,33.0,fake
46066.0,34.0,fake
46066.0,35.0,fake
46066.0,36.0,real
46066.0,37.0,real
46066.0,38.0,real
46066.0,39.0,fake
46066.0,40.0,fake
46066.0,41.0,fake
46066.0,42.0,real
46066.0,43.0,fake
46066.0,44.0,real
46066.0,45.0,fake
46066.0,46.0,fake
46066.0,47.0,fake
46066.0,48.0,fake
46066.0,49.0,real
46066.0,50.0,fake
46066.0,51.0,fake
46066.0,52.0,real
46066.0,53.0,fake
46066.0,54.0,fake
46066.0,55.0,fake
46066.0,56.0,real
46066.0,57.0,fake
46066.0,58.0,fake
46066.0,59.0,fake
46066.0,60.0,fake
46066.0,61.0,real
46066.0,62.0,real
46066.0,63.0,real
46066.0,64.0,fake
46066.0,65.0,fake
46066.0,66.0,real
46066.0,67.0,real
46066.0,68.0,real
46066.0,69.0,fake
46066.0,70.0,fake
46066.0,71.0,fake
46066.0,72.0,fake
46066.0,73.0,fake
46066.0,74.0,fake
46066.0,75.0,fake
46066.0,76.0,real
46066.0,77.0,fake
46066.0,78.0,fake
46066.0,79.0,fake
46066.0,80.0,real
46066.0,81.0,fake
46066.0,82.0,fake
46066.0,83.0,fake
46066.0,84.0,fake
46066.0,85.0,fake
46066.0,86.0,fake
46066.0,87.0,real
46066.0,88.0,fake
46066.0,89.0,fake
46066.0,90.0,fake
46066.0,91.0,fake
46066.0,92.0,fake
46066.0,93.0,fake
46066.0,94.0,fake
46066.0,95.0,fake
46066.0,96.0,fake
46066.0,97.0,fake
46066.0,98.0,real
46066.0,99.0,real
46066.0,100.0,fake
46066.0,101.0,fake
46066.0,102.0,fake
46066.0,103.0,fake
46066.0,104.0,fake
46066.0,105.0,fake
46066.0,106.0,fake
46066.0,107.0,real
46066.0,108.0,fake
46066.0,109.0,real
46066.0,110.0,fake
46066.0,111.0,fake
46066.0,112.0,fake
46066.0,113.0,real
46066.0,114.0,fake
46066.0,115.0,real
46066.0,116.0,fake
46066.0,117.0,fake
46066.0,118.0,fake
46066.0,119.0,fake
46066.0,120.0,fake
46066.0,121.0,fake
46066.0,122.0,fake
46066.0,123.0,fake
46066.0,124.0,fake
46066.0,125.0,fake
46066.0,126.0,fake
46066.0,127.0,fake
46066.0,128.0,fake
46066.0,129.0,fake
46066.0,130.0,fake
46066.0,131.0,fake
46066.0,132.0,fake
46066.0,133.0,real
46066.0,134.0,real
46066.0,135.0,fake
46066.0,136.0,fake
46066.0,137.0,fake
46066.0,138.0,fake
46066.0,139.0,fake
46066.0,140.0,fake
46066.0,141.0,fake
46066.0,142.0,fake
46066.0,143.0,real
46066.0,144.0,real
46066.0,145.0,fake
46066.0,146.0,fake
46066.0,147.0,fake
46066.0,148.0,real
46066.0,149.0,fake
46066.0,150.0,fake
46066.0,151.0,real
46066.0,152.0,fake
46066.0,153.0,fake
46066.0,154.0,real
46066.0,155.0,fake
46066.0,156.0,fake
46066.0,157.0,real
46066.0,158.0,fake
46066.0,159.0,fake
46066.0,160.0,real
46066.0,161.0,real
46066.0,162.0,fake
46066.0,163.0,fake
46066.0,164.0,fake
46066.0,165.0,fake
46066.0,166.0,real
46066.0,167.0,fake
46066.0,168.0,fake
46066.0,169.0,fake
46066.0,170.0,fake
46066.0,171.0,fake
46066.0,172.0,fake
46066.0,173.0,fake
46066.0,174.0,fake
46066.0,175.0,fake
46066.0,176.0,fake
46066.0,177.0,fake
46066.0,178.0,fake
46066.0,179.0,fake
46066.0,180.0,fake
46066.0,181.0,fake
46066.0,182.0,fake
46066.0,183.0,real
46066.0,184.0,fake
46066.0,185.0,fake
46066.0,186.0,fake
46066.0,187.0,fake
46066.0,188.0,fake
46066.0,189.0,fake
46066.0,190.0,fake
46066.0,191.0,fake
46066.0,192.0,fake
46066.0,193.0,fake
46066.0,194.0,fake
46066.0,195.0,real
46066.0,196.0,fake
46066.0,197.0,fake
46066.0,198.0,fake
46066.0,199.0,fake
46066.0,200.0,fake
46066.0,201.0,fake
46066.0,202.0,fake
46066.0,203.0,fake
46066.0,204.0,fake
46066.0,205.0,fake
46066.0,206.0,fake
46066.0,207.0,fake
46066.0,208.0,fake
46066.0,209.0,fake
46066.0,210.0,fake
46066.0,211.0,fake
46066.0,212.0,fake
46066.0,213.0,fake
46066.0,214.0,real
46066.0,215.0,fake
46066.0,216.0,fake
46066.0,217.0,fake
46066.0,218.0,fake
46066.0,219.0,fake
46066.0,220.0,fake
46066.0,221.0,fake
46066.0,222.0,fake
46066.0,223.0,fake
46066.0,224.0,fake
46066.0,225.0,fake
46066.0,226.0,fake
46066.0,227.0,fake
46066.0,228.0,fake
46066.0,229.0,fake
46066.0,230.0,fake
46066.0,231.0,fake
46066.0,232.0,real
46066.0,233.0,fake
46066.0,234.0,fake
46066.0,235.0,fake
46066.0,236.0,fake
46066.0,237.0,fake
46066.0,238.0,real
46066.0,239.0,fake
46066.0,240.0,fake
46066.0,241.0,real
46066.0,242.0,fake
46066.0,243.0,fake
46066.0,244.0,fake
46066.0,245.0,fake
46066.0,246.0,real
46066.0,247.0,fake
46066.0,248.0,fake
46066.0,249.0,fake
46066.0,250.0,fake
46067.0,0.0,fake
46067.0,1.0,fake
46067.0,2.0,real
46067.0,3.0,fake
46067.0,4.0,fake
46067.0,5.0,fake
46067.0,6.0,fake
46067.0,7.0,fake
46067.0,8.0,real
46067.0,9.0,real
46067.0,10.0,real
46067.0,11.0,fake
46067.0,12.0,fake
46067.0,13.0,fake
46067.0,14.0,fake
46068.0,0.0,fake
46068.0,1.0,fake
46068.0,2.0,real
46068.0,3.0,real
46068.0,4.0,fake
46068.0,5.0,fake
46068.0,6.0,real
46068.0,7.0,real
46068.0,8.0,fake
46068.0,9.0,fake
46068.0,10.0,fake
46068.0,11.0,fake
46068.0,12.0,fake
46068.0,13.0,fake
46068.0,14.0,fake
46068.0,15.0,fake
46068.0,16.0,fake
46068.0,17.0,real
46069.0,0.0,fake
46069.0,1.0,fake
46069.0,2.0,fake
46069.0,3.0,real
46069.0,4.0,fake
46069.0,5.0,fake
46069.0,6.0,fake
46069.0,7.0,real
46069.0,8.0,fake
46069.0,9.0,fake
46070.0,0.0,fake
46070.0,1.0,fake
46070.0,2.0,fake
46070.0,3.0,fake
46070.0,4.0,fake
46070.0,5.0,fake
46070.0,6.0,fake
46070.0,7.0,fake
46070.0,8.0,fake
46070.0,9.0,real
46070.0,10.0,fake
46070.0,11.0,fake
46070.0,12.0,fake
46070.0,13.0,fake
46070.0,14.0,fake
46071.0,0.0,fake
46071.0,1.0,fake
46071.0,2.0,fake
46071.0,3.0,fake
46071.0,4.0,fake
46071.0,5.0,fake
46071.0,6.0,fake
46072.0,0.0,fake
46072.0,1.0,fake
46072.0,2.0,real
46072.0,3.0,real
46072.0,4.0,real
46072.0,5.0,fake
46072.0,6.0,fake
46072.0,7.0,fake
46072.0,8.0,fake
46072.0,9.0,fake
46072.0,10.0,fake
46072.0,11.0,fake
46072.0,12.0,fake
46072.0,13.0,fake
46072.0,14.0,fake
46072.0,15.0,real
46072.0,16.0,fake
46072.0,17.0,fake
46072.0,18.0,fake
46072.0,19.0,real
46072.0,20.0,fake
46072.0,21.0,fake
46072.0,22.0,fake
46072.0,23.0,fake
46072.0,24.0,fake
46072.0,25.0,fake
46072.0,26.0,fake
46072.0,27.0,fake
46072.0,28.0,real
46072.0,29.0,fake
46072.0,30.0,fake
46073.0,0.0,fake
46073.0,1.0,fake
46073.0,2.0,fake
46073.0,3.0,fake
46073.0,4.0,fake
46073.0,5.0,fake
46073.0,6.0,fake
46073.0,7.0,fake
46073.0,8.0,real
46073.0,9.0,fake
46073.0,10.0,fake
46073.0,11.0,fake
46073.0,12.0,real
46073.0,13.0,fake
46073.0,14.0,fake
46073.0,15.0,fake
46073.0,16.0,fake
46073.0,17.0,fake
46073.0,18.0,fake
46073.0,19.0,fake
46073.0,20.0,fake
46073.0,21.0,fake
46073.0,22.0,fake
46073.0,23.0,fake
46073.0,24.0,real
46073.0,25.0,fake
46073.0,26.0,fake
46073.0,27.0,fake
46073.0,28.0,fake
46073.0,29.0,fake
46073.0,30.0,fake
46073.0,31.0,real
46073.0,32.0,real
46074.0,0.0,fake
46074.0,1.0,real
46074.0,2.0,fake
46074.0,3.0,fake
46074.0,4.0,real
46074.0,5.0,fake
46074.0,6.0,fake
46074.0,7.0,fake
46074.0,8.0,fake
46074.0,9.0,fake
46074.0,10.0,real
46074.0,11.0,fake
46074.0,12.0,fake
46074.0,13.0,fake
46074.0,14.0,fake
46074.0,15.0,fake
46074.0,16.0,fake
46074.0,17.0,fake
46074.0,18.0,fake
46074.0,19.0,fake
46074.0,20.0,fake
46074.0,21.0,fake
46074.0,22.0,fake
46074.0,23.0,real
46074.0,24.0,fake
46074.0,25.0,fake
46074.0,26.0,real
46075.0,0.0,real
46075.0,1.0,fake
46075.0,2.0,fake
46075.0,3.0,fake
46075.0,4.0,real
46075.0,5.0,fake
46075.0,6.0,fake
46075.0,7.0,real
46075.0,8.0,real
46075.0,9.0,fake
46075.0,10.0,fake
46075.0,11.0,fake
46075.0,12.0,fake
46076.0,0.0,real
46076.0,1.0,real
46076.0,2.0,fake
46076.0,3.0,fake
46076.0,4.0,fake
46076.0,5.0,fake
46076.0,6.0,real
46076.0,7.0,fake
46076.0,8.0,fake
46076.0,9.0,fake
46076.0,10.0,fake
46076.0,11.0,real
46076.0,12.0,fake
46076.0,13.0,fake
46076.0,14.0,fake
46076.0,15.0,fake
46076.0,16.0,fake
46076.0,17.0,real
46076.0,18.0,fake
46076.0,19.0,real
46076.0,20.0,fake
46076.0,21.0,fake
46076.0,22.0,fake
46076.0,23.0,fake
46076.0,24.0,fake
46076.0,25.0,real
46076.0,26.0,fake
46076.0,27.0,fake
46076.0,28.0,fake
46076.0,29.0,fake
46076.0,30.0,fake
46076.0,31.0,fake
46076.0,32.0,fake
46076.0,33.0,fake
46076.0,34.0,fake
46076.0,35.0,fake
46076.0,36.0,fake
46076.0,37.0,fake
46076.0,38.0,fake
